Group Code,Group Description,Category Code,Category Description,Year,Month,Date,Request Count
CSOdour,Odour Fumes,CSResiden,Residential,2025,11,1/11/2025,5
CSOvrgrn,Overgrown Allotments,CSPrivate,Private,2025,11,1/11/2025,14
CSPkScrt,Security,CSAntiSocB,Anti-social Behaviour in TCC Parks/Buildings,2025,11,1/11/2025,5
CSPlanLLO,Planning Legal Liaison Officer Service Request,CSPlanLLOR,Planning Legal Liaison Officer Service Request,2025,11,1/11/2025,24
CSPlmdrn,Plumbing & Drainage,CSInfoReq,Information Request,2025,11,1/11/2025,5
CSPlmdrn,Plumbing & Drainage,CSPlmNCmpl,Possible non-compliant plumbing & drainage work,2025,11,1/11/2025,6
CSPlnCompl,Planning Compliance,CSNPremUse,Land Use Issues,2025,11,1/11/2025,13
CSPools,Pools,CSCouncil,Council,2025,11,1/11/2025,1
CSPools,Pools,CSPlBckWsh,Possible non-compliant pool backwashing,2025,11,1/11/2025,1
CSPools,Pools,CSPlFnCmpl,Possible non-compliant pool fencing,2025,11,1/11/2025,6
CSPrkInf,Park Infrastructure,CSBbqCln,BBQ Cleaning,2025,11,1/11/2025,1
CSPrkInf,Park Infrastructure,CSBbqRpr,BBQ Repair/Maintainence,2025,11,1/11/2025,2
CSPrkInf,Park Infrastructure,CSFncIpr,Fencing (Imminent public risk),2025,11,1/11/2025,3
CSPrkInf,Park Infrastructure,CSFncNpr,Fencing (No public risk),2025,11,1/11/2025,14
CSPrkInf,Park Infrastructure,CSLighting,Lighting,2025,11,1/11/2025,9
CSPrkInf,Park Infrastructure,CSPbTltCln,Public toilet cleanliness,2025,11,1/11/2025,8
CSPrkInf,Park Infrastructure,CSPbTltMnt,Public Toilet Maintenance,2025,11,1/11/2025,13
CSPrkInf,Park Infrastructure,CSPkFrnIpr,Park Infrastructure (Imminent public risk),2025,11,1/11/2025,12
CSPrkInf,Park Infrastructure,CSPkFrnNpr,Park Infrastructure(No public risk),2025,11,1/11/2025,12
CSPrkInf,Park Infrastructure,CSPlyEqIpr,Play Equipment (Imminent public risk),2025,11,1/11/2025,3
CSPrkInf,Park Infrastructure,CSPlyEqNpr,Play Equipment (No public risk),2025,11,1/11/2025,6
CSPrkInf,Park Infrastructure,CSPthRd,Pathways & Roadways,2025,11,1/11/2025,2
CSPrkInf,Park Infrastructure,CSSignage,Signage,2025,11,1/11/2025,6
CSPrkIrig,Irrigation,CSIrrMaj,Irrigation High Priority,2025,11,1/11/2025,33
CSPrkIrig,Irrigation,CSIrrMin,Irrigation Low Priority,2025,11,1/11/2025,81
CSPrkIrig,Irrigation,CSLnLoc,Line Location,2025,11,1/11/2025,2
CSPrkIrig,Irrigation,CSPkPlmMaj,Plumbing Maintenance High Priority,2025,11,1/11/2025,5
CSPrkIrig,Irrigation,CSPkPlmMin,Plumbing Maintenance Low Priority,2025,11,1/11/2025,8
CSPrkOpn,Parks and Open Space,CSDbPkNpr,Debris Pick Up,2025,11,1/11/2025,14
CSPrkOpn,Parks and Open Space,CSGdBedHpp,Garden Bed,2025,11,1/11/2025,12
CSPrkOpn,Parks and Open Space,CSGrCutNpr,Grass Cutting (Non Scheduled),2025,11,1/11/2025,19
CSPrkOpn,Parks and Open Space,CSHrbcd,Herbiciding,2025,11,1/11/2025,3
CSPrkOpn,Parks and Open Space,CSPrkMaint,Maintenance for an Event,2025,11,1/11/2025,2
CSPrkOpn,Parks and Open Space,CSVegCntrl,Vegetation Control,2025,11,1/11/2025,19
CSProActPa,Reactive Patrols,CSElecSign,Election Signs,2025,11,1/11/2025,4
CSProActPa,Reactive Patrols,CSPatrolIn,Patrol Inspections,2025,11,1/11/2025,3
CSPubHth,Public Health,CSPhlthRsk,Public Health Risk,2025,11,1/11/2025,9
CSRates,Rates,CSAuthtoAc,Authority to Act/Mortgage in Possession/Bankruptcy,2025,11,1/11/2025,102
CSRates,Rates,CSDirDebit,Direct Debit Application,2025,11,1/11/2025,106
CSRates,Rates,CSDiscReq,Discount Requests,2025,11,1/11/2025,4
CSRates,Rates,CSMiscEnq,Miscellaneous Rates Enquiries,2025,11,1/11/2025,51
CSRates,Rates,CSObjG-Cat,Objection (General Rates),2025,11,1/11/2025,6
CSRates,Rates,CSOwnOcc,Owner Occupier Statement,2025,11,1/11/2025,52
CSRates,Rates,CSPenAppln,Pensioner Concession Application,2025,11,1/11/2025,100
CSRates,Rates,CSRatesCO,Advice of change of Owner / Form 24,2025,11,1/11/2025,176
CSRates,Rates,CSRefund,Refund Requests,2025,11,1/11/2025,36
CSRates,Rates,CSTsfrCred,Transfer Credit Requests,2025,11,1/11/2025,6
CSRates,Rates,CSWatExces,Water Excess and General Enquiries,2025,11,1/11/2025,8
CSRates,Rates,CSWatLeak,Water Leakage Concession Requests,2025,11,1/11/2025,9
CSRates,Rates,CSWatPlan,Water Pricing Enquiries,2025,11,1/11/2025,6
CSRdAncil,Road Ancillary,CSGPDefect,Guide Post Defects,2025,11,1/11/2025,3
CSRdAncil,Road Ancillary,CSLnMark,Line Marking Maintenance,2025,11,1/11/2025,5
CSRegServ,EH & Regulatory Services Request for Service,CSAniAppn,Applications - Animals - EH&R,2025,11,1/11/2025,19
CSRegServ,EH & Regulatory Services Request for Service,CSFoodAppn,Applications - Food - EH&R,2025,11,1/11/2025,37
CSRegServ,EH & Regulatory Services Request for Service,CSNotify,Notifications - EH&R,2025,11,1/11/2025,6
CSRegServ,EH & Regulatory Services Request for Service,CSOthAppn,Applications - Other EH - EH&R,2025,11,1/11/2025,15
CSRegServ,EH & Regulatory Services Request for Service,CSPASAppn,Applications - Personal Appearance Services - EH&R,2025,11,1/11/2025,1
CSRegServ,EH & Regulatory Services Request for Service,CSPayPlan,PINs - Payment Plans - EH&R,2025,11,1/11/2025,2
CSRegServ,EH & Regulatory Services Request for Service,CSPermits,Parking Permits - EH&R,2025,11,1/11/2025,7
CSRegServ,EH & Regulatory Services Request for Service,CSRefCanc,Refunds/Cancellations - EH&R,2025,11,1/11/2025,56
CSRegServ,EH & Regulatory Services Request for Service,RTWaives,PINs - Request to Withdraw/Review - EH&R,2025,11,1/11/2025,24
CSSafeCtdy,Safe Custody Documents,CSBkGTRels,Bank Guarantee (To be Released),2025,11,1/11/2025,11
CSSafeCtdy,Safe Custody Documents,CSBkGTScur,Bank Guarantee (To be Secured),2025,11,1/11/2025,7
CSSealRD,Road Sealed/Bitumen,cspthole,Pothole,2025,11,1/11/2025,57
CSSealRD,Road Sealed/Bitumen,CSPvFail,Pavement Failure or Surface Defects,2025,11,1/11/2025,20
CSSewInf,Wastewater Infrastructure,CSPushCamS,Push Camera Sewer,2025,11,1/11/2025,2
CSSewInf,Wastewater Infrastructure,CSWtrRest,Restoration,2025,11,1/11/2025,1
CSSewInf,Wastewater Infrastructure,CSWtrSDmg,Site Damage,2025,11,1/11/2025,1
CSSewInf,Wastewater Infrastructure,CSWWBlkDrn,House Drain Blockage,2025,11,1/11/2025,40
CSSewInf,Wastewater Infrastructure,CSWWBMn,Broken Wastewater Main,2025,11,1/11/2025,3
CSSewInf,Wastewater Infrastructure,CSWWDOdour,Odour Wastewater distribution,2025,11,1/11/2025,10
CSSewInf,Wastewater Infrastructure,CSWWLnFull,Wastewater Mainline blockage,2025,11,1/11/2025,8
CSSewInf,Wastewater Infrastructure,CSWWMnhole,Wastewater Maintenance Hole,2025,11,1/11/2025,5
CSSewInf,Wastewater Infrastructure,CSWWOdour,Odour Wastewater Treatment Plant,2025,11,1/11/2025,1
CSSewInf,Wastewater Infrastructure,CSWWPAlarm,MISC Complaints At Pump Station,2025,11,1/11/2025,1
CSSewInf,Wastewater Infrastructure,CSWWSpill,Wastewater Spill,2025,11,1/11/2025,2
CSSewInf,Wastewater Infrastructure,CSWWSub,Wastewater Subsidence,2025,11,1/11/2025,5
CSSpatProp,Spatial Services/Property Land Street Maintenance,CSHouseNum,House Numbering,2025,11,1/11/2025,2
CSSpatProp,Spatial Services/Property Land Street Maintenance,CSRegPlans,Registered LGA Plans,2025,11,1/11/2025,16
CSSpill,Spillage,CSSpillTI,Spillage (Transport Infrastructure),2025,11,1/11/2025,8
CSStrmDrn,Stormwater Drainage,CSBlock,Drains/Culvert - Defect/Blocked,2025,11,1/11/2025,92
CSStrmDrn,Stormwater Drainage,CSSPitLid,Pit Lid Defect/Obstruction,2025,11,1/11/2025,2
CSStrtFurn,Signs (Traffic/Transport),CSMStSign,Sign Missing / Defective,2025,11,1/11/2025,37
CSStrtSwp,Street Sweeping,CSStrtSwpU,Street Sweeping (Unscheduled),2025,11,1/11/2025,77
CSStrtSwp,Street Sweeping,CSVehAcc,Vehicle Accident (Street Sweeping - Broken Glass),2025,11,1/11/2025,3
CSSyringes,Syringes,CSSyringe,Syringe collection,2025,11,1/11/2025,14
CSTree,Trees,CSDeadtree,Dead Trees,2025,11,1/11/2025,14
CSTree,Trees,CSFallenTr,Fallen Trees (Non Urgent),2025,11,1/11/2025,3
CSTree,Trees,CSFallenTU,Fallen Trees (Urgent),2025,11,1/11/2025,7
CSTree,Trees,CSResplnt,Resident Planting,2025,11,1/11/2025,7
CSTree,Trees,CSStmpRm,Stump Removal,2025,11,1/11/2025,9
CSTree,Trees,CSTrBrIpr,Tree Branch Pick Up (Urgent),2025,11,1/11/2025,8
CSTree,Trees,CSTrBrNpr,Tree Branch Pick Up (Non Urgent),2025,11,1/11/2025,19
CSTree,Trees,CSTrInsp,Tree Inspection,2025,11,1/11/2025,110
CSTree,Trees,CSTrPrnNpr,Tree Pruning,2025,11,1/11/2025,74
CSTree,Trees,CSWBNpr,Wasps,2025,11,1/11/2025,6
CSTrfLgt,Traffic Lights,CSMainCAO,Maintenance (Council Assets Only),2025,11,1/11/2025,3
CSUnauthUs,Unauthorised Use of Council Controlled Land,CSCnclLand,Unauthorised Use of Council Controlled Land,2025,11,1/11/2025,42
CSUnsealRD,Road Gravel/Dirt,CSDefect,Defects,2025,11,1/11/2025,2
CSVandal,Vandalism,CSPkFrnIpr,Park Infrastructure (Imminent public risk),2025,11,1/11/2025,1
CSVandal,Vandalism,CSPkFrnNpr,Park Infrastructure(No public risk),2025,11,1/11/2025,6
CSVhcl,Vehicles,CSAbandVeh,Abandoned Vehicle,2025,11,1/11/2025,114
CSVhcl,Vehicles,CSInfVhcl,Infringing Vehicle,2025,11,1/11/2025,148
CSWaterSup,Water Supply,CSPosWtOff,Possible Water Offences,2025,11,1/11/2025,10
CSWaterSup,Water Supply,CSTrdeWste,Possible Trade Waste Offences,2025,11,1/11/2025,1
CSWORoads,Working On Roads,CSLAN,Land Access Activity Notice (LANS),2025,11,1/11/2025,14
CSWORoads,Working On Roads,CSLONO,Letters of No Objection (LONO),2025,11,1/11/2025,38
CSWORoads,Working On Roads,CSWrtAgrmt,Written Agreements,2025,11,1/11/2025,9
CSWpl,Water Pollution,CSComm,Commercial,2025,11,1/11/2025,7
CSWpl,Water Pollution,CSResiden,Residential,2025,11,1/11/2025,4
CSWsteServ,Waste Services,CSAddbin,Bins Additional Service,2025,11,1/11/2025,46
CSWsteServ,Waste Services,CSBinPartC,Wheelie Bin Parts - Damaged,2025,11,1/11/2025,242
CSWsteServ,Waste Services,CSBins,Bins Odour & Placement,2025,11,1/11/2025,3
CSWsteServ,Waste Services,CSCasulBin,Bins Quote for Collection Service (Lift-Once off),2025,11,1/11/2025,16
CSWsteServ,Waste Services,CSCnlbin,Bins Cancel Service,2025,11,1/11/2025,5
CSWsteServ,Waste Services,CSDmgbin,Bins Damaged / Stolen,2025,11,1/11/2025,403
CSWsteServ,Waste Services,CSMisbin,Bins Missed Collection,2025,11,1/11/2025,251
CSWsteServ,Waste Services,CSNserv,Bins New Service,2025,11,1/11/2025,84
CSWsteServ,Waste Services,CSPubbin,Bins Public Street & Park,2025,11,1/11/2025,43
CSWtrInf,Water Infrastructure,CSMisLid,Missing Lid,2025,11,1/11/2025,3
CSWtrInf,Water Infrastructure,CSNoWater,No Water,2025,11,1/11/2025,14
CSWtrInf,Water Infrastructure,CSRaiseVB,Raise Valve Box,2025,11,1/11/2025,3
CSWtrInf,Water Infrastructure,CSWtrHamme,Water Hammer,2025,11,1/11/2025,2
CSWtrInf,Water Infrastructure,CSWtrLInf,Leaking Water Infrastructure,2025,11,1/11/2025,435
CSWtrInf,Water Infrastructure,CSWtrLValv,Leaking Valve,2025,11,1/11/2025,11
CSWtrInf,Water Infrastructure,CSWtrOnOff,Stopcock wont turn on - off,2025,11,1/11/2025,19
CSWtrInf,Water Infrastructure,CSWtrPrsr,Shortage of Water,2025,11,1/11/2025,30
CSWtrInf,Water Infrastructure,CSWtrRest,Restoration,2025,11,1/11/2025,26
CSWtrInf,Water Infrastructure,CSWtrRWMtr,Water Meter,2025,11,1/11/2025,40
CSWtrQlty,Water Quality,CSDrtWtr,Dirty Water,2025,11,1/11/2025,5
CSWtrQlty,Water Quality,CSTstOdour,Taste / Odour,2025,11,1/11/2025,3
CSWtrRstr,Water Restrictions,CSBoreEnq,Bore Enquiries,2025,11,1/11/2025,1
CSWtrRstr,Water Restrictions,CSWtrREnf,Enforcement of Water Restrictions,2025,11,1/11/2025,1
CSWtrRstr,Water Restrictions,CSWtrRRlx,Relaxation of Water Restriction Guidelines,2025,11,1/11/2025,7
CSWtrRstr,Water Restrictions,CSWtrRstr,Watering Outside Water Restriction Guidelines,2025,11,1/11/2025,6
CSWtrWWtr,Water and Wastewater,CSWtrReimb,Water Reimbursements,2025,11,1/11/2025,3
Quickcall,Quickcall,Quickcall,Quickcall,2025,11,1/11/2025,6583
Complaint,Complaint - General,CultLife,Community & LIfestyle Section,2025,12,1/12/2025,1
Complaint,Complaint - General,EngAssInfP,Engineering & Asset Infrastructure Planning,2025,12,1/12/2025,1
Complaint,Complaint - General,EnvHlthReg,Environmental Health & Regulation,2025,12,1/12/2025,1
Complaint,Complaint - General,Finance,Commercial & Financial Services Section,2025,12,1/12/2025,1
Complaint,Complaint - General,MaintPlan,Construction Maintenance & Operations Section,2025,12,1/12/2025,8
Complaint,Complaint - General,PlanSect,Planning and Development Section,2025,12,1/12/2025,1
Complaint,Complaint - General,ResRecov,Resource Recovery,2025,12,1/12/2025,6
Complaint,Complaint - General,Water,Water,2025,12,1/12/2025,3
CSAccom,Accomodation,CSBdgtAcc,Budget Accomodation (Structural & Zoning),2025,12,1/12/2025,3
CSAccum,Accumulated Material,CSCychaz,Cyclone/Community Safety Hazard,2025,12,1/12/2025,6
CSAccum,Accumulated Material,CSUntdyalo,Unsightly Allotments,2025,12,1/12/2025,12
CSAniMangt,Animal Management,CSAggrsve,Aggressive Animal,2025,12,1/12/2025,61
CSAniMangt,Animal Management,CSAttack,Attack,2025,12,1/12/2025,49
CSAniMangt,Animal Management,CSBreeder,Dog Breeders,2025,12,1/12/2025,1
CSAniMangt,Animal Management,CSDefecate,Defecating Animal,2025,12,1/12/2025,2
CSAniMangt,Animal Management,CSEncl,Enclosure,2025,12,1/12/2025,43
CSAniMangt,Animal Management,CSExcess,Excess,2025,12,1/12/2025,25
CSAniMangt,Animal Management,CSNoApprov,No Approval,2025,12,1/12/2025,1
CSAniMangt,Animal Management,CSNoise,Noise,2025,12,1/12/2025,52
CSAniMangt,Animal Management,CSOdour,Odour,2025,12,1/12/2025,3
CSAniMangt,Animal Management,CSPrivImpd,Private Impound,2025,12,1/12/2025,102
CSAniMangt,Animal Management,CSPstAml,Pest Animals,2025,12,1/12/2025,20
CSAniMangt,Animal Management,CSPstMgt,Pest Management Plan,2025,12,1/12/2025,10
CSAniMangt,Animal Management,CSRegDog,Proposed Regulated Dog,2025,12,1/12/2025,7
CSAniMangt,Animal Management,CSRegu,Regulated Dog Inspections,2025,12,1/12/2025,5
CSAniMangt,Animal Management,CSStray,Stray,2025,12,1/12/2025,2
CSAniMangt,Animal Management,CSTrfcLvst,Traffic - Livestock,2025,12,1/12/2025,2
CSAniMangt,Animal Management,CSUnreg,Unregistered,2025,12,1/12/2025,4
CSAniMangt,Animal Management,CSWander,Wandering,2025,12,1/12/2025,53
CSAsbest,Asbestos,CSAsbestos,Asbestos,2025,12,1/12/2025,1
CSBldCompl,Building Compliance,csfiredmgb,Dangerous or Fire Damaged Building,2025,12,1/12/2025,1
CSBldCompl,Building Compliance,CSNStrct,Possible non-compliant building or structure,2025,12,1/12/2025,37
CSBridges,Bridges and Footbridges,csrepmain,Repair/Maintenance,2025,12,1/12/2025,3
CSBtRamp,Boat Ramps,CSClnMt,Cleaning/Maintainence,2025,12,1/12/2025,1
CSBuildPC,Privately Certified Building Lodgement,CSForm11,Form 11 – Certificate of Occupancy,2025,12,1/12/2025,7
CSBuildPC,Privately Certified Building Lodgement,CSForm17,Form 17 – Final Certificate Swimming Pool,2025,12,1/12/2025,1
CSBuildPC,Privately Certified Building Lodgement,CSForm20,Form 20 – Building Approvals Lodgement,2025,12,1/12/2025,2
CSBuildPC,Privately Certified Building Lodgement,CSForm21,Form 21 – Final Inspection Certificates,2025,12,1/12/2025,3
CSBuildPC,Privately Certified Building Lodgement,CSForm22,Form 22 – Notice of Discontinuance of Engagement,2025,12,1/12/2025,3
CSBuildPC,Privately Certified Building Lodgement,CSForm56,Form 56 – Notice of Engagement,2025,12,1/12/2025,78
CSBurn,Backyard Burning,CSBackyard,Fire Hazard,2025,12,1/12/2025,4
CSBurn,Backyard Burning,CSBurnInit,Backyard Burning Fire Hazard - Initial Request,2025,12,1/12/2025,3
CSBusShlt,Bus Shelters,CSRepMain,Repair/Maintenance,2025,12,1/12/2025,2
CSCamp,Camping,CSCampBook,Camp Grounds Council Bookings,2025,12,1/12/2025,3
CSCamp,Camping,CSCamping,Camping,2025,12,1/12/2025,25
CSCarprk,Parking,CSTicmac,Ticketing Machine/Faulty Meter,2025,12,1/12/2025,1
CSChgadd,Change of Address/Details,CSRatesChg,Change of Address (Rates),2025,12,1/12/2025,239
CSComplmt,Compliment,ComCust,Communications & Customer Experience,2025,12,1/12/2025,3
CSComplmt,Compliment,CultLife,Community & LIfestyle Section,2025,12,1/12/2025,1
CSComplmt,Compliment,EnvHlthReg,Environmental Health & Regulation,2025,12,1/12/2025,1
CSComplmt,Compliment,MaintPlan,Construction Maintenance & Operations Section,2025,12,1/12/2025,4
CSComplmt,Compliment,ResRecov,Resource Recovery,2025,12,1/12/2025,5
CSComplmt,Compliment,Water,Water,2025,12,1/12/2025,3
CSCSH,Community Safety Hazards,CSCSH,Community Safety Hazards,2025,12,1/12/2025,4
CSDump,Dumping,CSDumping,Non-Compliant Dumping,2025,12,1/12/2025,115
CSDust,Dust & Smoke,CSComm,Commercial,2025,12,1/12/2025,1
CSDust,Dust & Smoke,CSResiden,Residential,2025,12,1/12/2025,3
CSEHRLLO,EH & Reg Legal Liaison Service Request,CSEHRLLR,EH & Reg Legal Liaison Service Request,2025,12,1/12/2025,7
CSEnquiry,Customer Enquiries,CSPrkInfWt,CS Parking Infringement Request to Withdraw,2025,12,1/12/2025,59
CSFinance,Finance,CSRecCorro,Receivables Correspondence,2025,12,1/12/2025,11
CSFood,Food,CSForeignO,Foreign Object,2025,12,1/12/2025,2
CSFood,Food,CSHandling,Handling,2025,12,1/12/2025,6
CSFood,Food,CSPoison,Poisoning,2025,12,1/12/2025,3
CSFood,Food,CSPremises,Premises,2025,12,1/12/2025,4
CSFprr,Footpath,CSDefect,Defects,2025,12,1/12/2025,96
CSFprr,Footpath,CSObstrn,Obstruction,2025,12,1/12/2025,9
CSGraffiti,Graffiti,CSInOffen,Graffiti - Inoffensive,2025,12,1/12/2025,15
CSGraffiti,Graffiti,CSOffen,Graffiti - Offensive,2025,12,1/12/2025,1
CSInfInfo,Infrastructure Information,CSAsset,Asset Management,2025,12,1/12/2025,88
CSInfInfo,Infrastructure Information,CSEmerg,Emergency Management,2025,12,1/12/2025,2
CSInfInfo,Infrastructure Information,CSFleet,Fleet Services,2025,12,1/12/2025,1
CSInfInfo,Infrastructure Information,CSProject,Project Management,2025,12,1/12/2025,12
CSInfInfo,Infrastructure Information,CSPropty,Property Management,2025,12,1/12/2025,21
CSInfoReq,Information Request,CSCMOCivil,CMO Civil,2025,12,1/12/2025,42
CSInfoReq,Information Request,CSCMOPose,CMO Pose,2025,12,1/12/2025,91
CSInfoReq,Information Request,CSEnvhlth,Environmental Health - (EHO Team),2025,12,1/12/2025,39
CSInfoReq,Information Request,CSParking,Parking - Regulation of Vehicle,2025,12,1/12/2025,24
CSInfoReq,Information Request,CSPDCityGr,PD City Growth,2025,12,1/12/2025,2
CSInfoReq,Information Request,CSPDCouEnq,PD Counter Enquiry,2025,12,1/12/2025,13
CSInfoReq,Information Request,CSPDDevAEn,PD Development Advice Enquiry,2025,12,1/12/2025,140
CSInfoReq,Information Request,CSPDDevApp,PD Development Applications/Approvals under assess,2025,12,1/12/2025,9
CSInfoReq,Information Request,CSPDDevcom,PD Development Compliance,2025,12,1/12/2025,21
CSInfoReq,Information Request,CSPDDevIPr,PD Developments in progress under construction,2025,12,1/12/2025,2
CSInfoReq,Information Request,CSPDInAdRe,PD Internal Advice Request,2025,12,1/12/2025,5
CSInfoReq,Information Request,CSPDPlmDrn,PD Plumbing and Drainage,2025,12,1/12/2025,16
CSInfoReq,Information Request,CSPDRdWrks,PD Road Works,2025,12,1/12/2025,10
CSInfoReq,Information Request,CSPDTrdWst,PD Trade Waste,2025,12,1/12/2025,15
CSInfoReq,Information Request,CSRegSrvs,Regulation (Compliance Team),2025,12,1/12/2025,38
CSInfoReq,Information Request,CSWasteEnq,Waste Enquiries NOT TRADE WASTE,2025,12,1/12/2025,60
CSKrbChan,Kerb and Channel,CSDefect,Defects,2025,12,1/12/2025,9
CSLgt,Lighting,CSCommNL,Commercial Nuisance Light,2025,12,1/12/2025,2
CSLgt,Lighting,CSMainCAO,Maintenance (Council Assets Only),2025,12,1/12/2025,2
CSLgt,Lighting,CSResNL,Residential Nuisance Light,2025,12,1/12/2025,4
CSLit,Litter,CSDeadani,Dead Animal,2025,12,1/12/2025,89
CSLit,Litter,CSStreet,Street,2025,12,1/12/2025,15
CSLit,Litter,CSVehicleL,Littering from a vehicle,2025,12,1/12/2025,3
CSMossie,Mosquito,CSBrdingcs,Breeding Council / State,2025,12,1/12/2025,1
CSMossie,Mosquito,CSBrdingrc,Breeding Residential / Commercial,2025,12,1/12/2025,3
CSNoise,Noise,CSComm,Commercial,2025,12,1/12/2025,4
CSNoise,Noise,CSResiden,Residential,2025,12,1/12/2025,7
CSNonCompl,Non Compliant Issues (EHR internal use only),CSNonCmDog,Non Compliant Dog (Internal Use only),2025,12,1/12/2025,52
CSNtrlMgmt,Natural Area Management,CSAdvSpec,Advice/ Special Request,2025,12,1/12/2025,1
CSNtrlMgmt,Natural Area Management,CSBatMgmt,Flying Fox Bat Management,2025,12,1/12/2025,1
CSNtrlMgmt,Natural Area Management,CSCstEstMt,Coastal-Salt Water Tidal Creeks & Rivers & Lakes,2025,12,1/12/2025,1
CSNtrlMgmt,Natural Area Management,CSFrshCRiv,Freshwater Creeks & Rivers,2025,12,1/12/2025,4
CSNtrlMgmt,Natural Area Management,CSFrshWtrL,Freshwater Lakes,2025,12,1/12/2025,1
CSNtrlMgmt,Natural Area Management,CSPBeachA,Coastal - Beach Pedestrian Access Paths,2025,12,1/12/2025,1
CSNtrlMgmt,Natural Area Management,CSShoreEro,Coastal-Beach Erosion,2025,12,1/12/2025,2
CSNtrlMgmt,Natural Area Management,CSVegCoast,Vegetation - Coastal Esplanade,2025,12,1/12/2025,1
CSNtrlMgmt,Natural Area Management,CSVegPuSaf,Vegetation - Maintenance and Public Safety,2025,12,1/12/2025,1
CSNtrlMgmt,Natural Area Management,CSVegVanda,Vegetation - Vandalism,2025,12,1/12/2025,1
CSOdour,Odour Fumes,CSComm,Commercial,2025,12,1/12/2025,1
CSOdour,Odour Fumes,CSResiden,Residential,2025,12,1/12/2025,8
CSOvrgrn,Overgrown Allotments,CSPrivate,Private,2025,12,1/12/2025,25
CSPkScrt,Security,CSAlcohol,Alcohol in TCC Parks/Buildings,2025,12,1/12/2025,4
CSPkScrt,Security,CSAntiSocB,Anti-social Behaviour in TCC Parks/Buildings,2025,12,1/12/2025,8
